Date,Open,High,Low,Close,Volume,Adj Close
2015-12-22,50.759998,52.189999,50.09,51.650002,5069200,51.650002
2015-12-21,48.849998,49.279999,47.09,49.23,6330800,49.23
2015-12-18,49.419998,49.98,46.75,47.18,7614000,47.18
2015-12-17,53.790001,53.82,50.619999,51.200001,6344900,51.200001
2015-12-16,51.68,54.299999,50.459999,53.380001,7497700,53.380001
2015-12-15,49.720001,50.669998,48.220001,50.060001,5941800,50.060001
2015-12-14,45.220001,48.369999,43.080002,48.02,8199300,48.02
2015-12-11,50.169998,50.799999,44.049999,45.139999,9185100,45.139999
2015-12-10,53.369999,54.860001,52.380001,52.990002,4933400,52.990002
2015-12-09,55.279999,57.330002,52.080002,53.669998,7057700,53.669998
2015-12-08,55.389999,57.450001,54.599998,56.040001,6115500,56.040001
2015-12-07,59.169998,59.209999,55.779999,57.740002,4723800,57.740002
2015-12-04,55.959999,59.43,55.509998,59.41,4952200,59.41
2015-12-03,59.549999,59.900002,52.799999,54.200001,6617100,54.200001
2015-12-02,60.66,61.790001,58.029999,58.50,4470600,58.50
2015-12-01,59.139999,61.00,58.59,60.900002,2667700,60.900002
2015-11-30,58.419998,58.830002,57.720001,58.419998,3209300,58.419998
2015-11-27,58.82,58.900002,57.91,58.080002,861600,58.080002
2015-11-25,57.959999,58.939999,57.50,58.639999,2104300,58.639999
2015-11-24,56.580002,58.490002,55.830002,57.860001,3612400,57.860001
2015-11-23,56.959999,58.490002,56.400002,58.16,3256300,58.16
2015-11-20,56.560001,57.34,56.169998,56.650002,3186100,56.650002
2015-11-19,56.259998,56.509998,54.110001,54.830002,3433900,54.830002
2015-11-18,54.139999,56.849998,54.049999,56.720001,4190000,56.720001
2015-11-17,56.830002,57.099998,51.98,53.00,8067300,53.00
2015-11-16,51.18,56.279999,50.779999,56.16,6205300,56.16
2015-11-13,54.459999,54.849998,50.720001,50.959999,6737600,50.959999
2015-11-12,58.400002,59.110001,54.580002,54.740002,5255000,54.740002
2015-11-11,61.82,61.970001,59.98,59.98,2823900,59.98
2015-11-10,59.00,61.700001,58.73,61.400002,2348800,61.400002
2015-11-09,62.849998,63.150002,58.68,59.740002,4617600,59.740002
2015-11-06,61.869999,63.27,60.349998,63.189999,3531300,63.189999
2015-11-05,60.779999,62.150002,59.639999,61.900002,3027300,61.900002
2015-11-04,63.139999,63.380001,60.099998,60.689999,3106800,60.689999
2015-11-03,63.27,64.370003,62.380001,62.740002,2705000,62.740002
2015-11-02,60.959999,64.449997,60.779999,63.98,2782800,63.98
2015-10-30,61.740002,62.57,60.779999,60.849998,2530900,60.849998
2015-10-29,61.689999,62.48,60.599998,61.860001,3239700,61.860001
2015-10-28,61.139999,62.869999,59.139999,62.720001,4082000,62.720001
2015-10-27,58.959999,61.16,58.849998,60.919998,3514000,60.919998
2015-10-26,60.869999,61.68,59.599998,59.75,3044300,59.75
2015-10-23,64.00,64.139999,60.490002,61.720001,5431800,61.720001
2015-10-22,59.00,62.66,59.00,62.549999,4778400,62.549999
2015-10-21,62.599998,63.279999,57.439999,57.759998,4547100,57.759998
2015-10-20,63.700001,64.739998,60.93,61.970001,4745500,61.970001
2015-10-19,60.009998,64.599998,59.779999,64.489998,4797900,64.489998
2015-10-16,60.560001,60.650002,57.849998,60.16,4386100,60.16
2015-10-15,56.91,59.959999,56.349998,59.700001,4160000,59.700001
2015-10-14,56.279999,57.380001,54.240002,55.68,4498800,55.68
2015-10-13,58.919998,61.099998,56.630001,57.009998,5611600,57.009998
2015-10-12,57.02,60.959999,56.50,60.419998,4266200,60.419998
2015-10-09,57.080002,57.68,55.18,56.880001,5206700,56.880001
2015-10-08,54.380001,57.549999,53.759998,56.880001,5656900,56.880001
2015-10-07,53.650002,54.400002,52.450001,54.200001,2840500,54.200001
2015-10-06,53.740002,54.549999,52.150002,53.00,3676900,53.00
2015-10-05,51.720001,53.950001,51.630001,53.650002,4418900,53.650002
2015-10-02,46.34,50.75,45.849998,50.75,5414500,50.75
2015-10-01,47.639999,48.240002,46.09,48.23,4969200,48.23
2015-09-30,47.50,47.98,46.299999,47.639999,4194700,47.639999
2015-09-29,46.099998,47.23,44.41,45.490002,7727500,45.490002
2015-09-28,47.330002,47.75,44.259998,45.560001,7957800,45.560001
2015-09-25,52.299999,52.360001,47.82,49.09,6994400,49.09
2015-09-24,49.240002,50.73,46.580002,50.389999,9938400,50.389999
2015-09-23,50.529999,52.18,49.860001,51.639999,4284900,51.639999
2015-09-22,51.150002,52.00,47.669998,50.650002,7766700,50.650002
2015-09-21,52.369999,54.360001,51.75,54.290001,4894800,54.290001
2015-09-18,52.00,54.02,49.990002,50.639999,9224600,50.639999
2015-09-17,57.529999,62.830002,56.080002,57.50,9126100,57.50
2015-09-16,56.23,57.709999,54.41,57.52,6306400,57.52
2015-09-15,50.060001,54.380001,49.669998,54.27,6921000,54.27
2015-09-14,49.540001,49.540001,48.209999,49.27,3858500,49.27
2015-09-11,48.00,49.43,47.169998,49.380001,4767300,49.380001
2015-09-10,45.689999,48.279999,45.459999,48.279999,10911500,48.279999
2015-09-09,50.869999,50.91,46.720001,47.080002,11690200,47.080002
2015-09-08,47.00,48.380001,46.43,48.23,7181700,48.23
2015-09-04,45.68,46.799999,43.279999,44.400002,12506100,44.400002
2015-09-03,49.27,51.259998,46.560001,47.919998,12413400,47.919998
2015-09-02,45.560001,47.889999,43.919998,47.889999,7288100,47.889999
2015-09-01,45.50,46.98,41.630001,42.880001,10280100,42.880001
2015-08-31,51.48,52.16,49.66,50.060001,4559200,50.060001
2015-08-28,53.040001,53.779999,49.41,52.119999,5482200,52.119999
2015-08-27,58.240002,58.360001,51.380001,54.799999,8551500,54.799999
2015-08-26,55.52,56.57,49.849998,56.02,9725800,56.02
2015-08-25,60.740002,60.84,51.02,51.16,7393200,51.16
2015-08-24,48.419998,67.199997,45.700001,57.139999,11526900,57.139999
2015-08-21,79.610001,81.900002,70.330002,70.389999,7865500,70.389999
2015-08-20,88.019997,89.220001,83.459999,84.099998,3289700,84.099998
2015-08-19,92.349998,94.709999,89.580002,91.839996,2557000,91.839996
2015-08-18,94.43,95.279999,93.150002,93.669998,1142000,93.669998
2015-08-17,92.75,94.980003,91.809998,94.790001,948800,94.790001
2015-08-14,93.82,94.510002,92.260002,93.660004,1210800,93.660004
2015-08-13,93.330002,94.790001,91.419998,93.440002,1797400,93.440002
2015-08-12,87.419998,93.129997,85.68,92.440002,2900900,92.440002
2015-08-11,93.050003,94.379997,90.449997,92.309998,2232200,92.309998
2015-08-10,95.580002,96.919998,95.580002,96.760002,1161300,96.760002
2015-08-07,92.639999,93.800003,90.559998,93.279999,1501600,93.279999
2015-08-06,95.68,95.720001,90.529999,92.330002,1522400,92.330002
2015-08-05,95.50,97.129997,94.43,95.839996,1421400,95.839996
2015-08-04,94.919998,95.910004,93.32,94.970001,1206700,94.970001
2015-08-03,94.32,95.699997,91.629997,95.529999,1407900,95.529999
2015-07-31,94.589996,95.43,92.760002,94.019997,1328200,94.019997
2015-07-30,92.980003,94.300003,90.949997,93.940002,1267700,93.940002
2015-07-29,92.269997,94.139999,91.800003,93.220001,1391100,93.220001
2015-07-28,88.099998,92.589996,86.00,91.860001,2204100,91.860001
2015-07-27,86.699997,88.00,83.580002,85.540001,2406600,85.540001
2015-07-24,93.370003,94.349998,89.029999,90.220001,1816400,90.220001
2015-07-23,95.610001,96.07,92.050003,93.519997,1498900,93.519997
2015-07-22,91.699997,95.589996,91.610001,94.589996,1202000,94.589996
2015-07-21,93.779999,94.379997,92.459999,94.169998,1026500,94.169998
2015-07-20,93.330002,95.370003,92.660004,93.459999,1241600,93.459999
2015-07-17,92.900002,93.300003,91.769997,93.120003,1208000,93.120003
2015-07-16,89.43,92.580002,89.220001,92.480003,1531700,92.480003
2015-07-15,86.650002,87.809998,84.510002,86.470001,1098000,86.470001
2015-07-14,85.389999,88.050003,84.93,86.309998,1390600,86.309998
2015-07-13,82.300003,86.019997,81.940002,85.68,1984100,85.68
2015-07-10,76.239998,78.239998,74.18,78.080002,2786300,78.080002
2015-07-09,77.300003,77.519997,72.260002,72.68,3094300,72.68
2015-07-08,78.010002,78.919998,73.110001,73.339996,3374900,73.339996
2015-07-07,77.699997,81.589996,73.160004,81.510002,3942700,81.510002
2015-07-06,75.580002,79.209999,74.860001,77.459999,2665800,77.459999
2015-07-02,84.769997,85.150002,77.809998,79.470001,2545300,79.470001
2015-07-01,83.519997,84.949997,81.040001,84.739998,2438100,84.739998
2015-06-30,83.00,83.099998,75.809998,79.059998,3354000,79.059998
2015-06-29,89.230003,90.730003,78.00,79.440002,4092100,79.440002
2015-06-26,95.07,95.699997,93.209999,95.129997,1038700,95.129997
2015-06-25,96.199997,96.959999,94.099998,94.599998,919100,94.599998
2015-06-24,96.769997,98.129997,95.269997,95.449997,966000,95.449997
2015-06-23,95.389999,97.419998,95.279999,97.400002,978700,97.400002
2015-06-22,93.07,94.989998,92.459999,94.889999,1037300,94.889999
2015-06-19,91.940002,92.190002,90.599998,90.889999,1084500,90.889999
2015-06-18,90.690002,92.910004,90.330002,91.93,1174200,91.93
2015-06-17,89.620003,90.379997,87.389999,89.330002,1319800,89.330002
2015-06-16,86.800003,89.559998,86.290001,89.110001,1261400,89.110001
2015-06-15,89.25,89.639999,87.449997,87.519997,1469000,87.519997
2015-06-12,91.540001,91.82,89.690002,91.550003,1250100,91.550003
2015-06-11,91.82,93.25,91.43,92.669998,766300,92.669998
2015-06-10,88.370003,91.120003,88.230003,90.769997,1395200,90.769997
2015-06-09,85.830002,87.43,84.959999,87.029999,1173600,87.029999
2015-06-08,87.540001,87.739998,85.470001,85.989998,1074100,85.989998
2015-06-05,86.339996,88.160004,85.480003,87.82,1151400,87.82
2015-06-04,88.300003,88.709999,85.809998,86.43,1421500,86.43
2015-06-03,88.769997,89.720001,88.080002,89.50,760000,89.50
2015-06-02,88.419998,89.559998,87.43,88.040001,1149400,88.040001
2015-06-01,89.519997,90.349998,88.040001,89.400002,844100,89.400002
2015-05-29,88.93,89.839996,87.279999,88.50,1275700,88.50
2015-05-28,89.150002,89.669998,87.870003,89.190002,1065600,89.190002
2015-05-27,87.730003,90.669998,87.089996,90.050003,986900,90.050003
2015-05-26,89.279999,89.690002,86.00,86.809998,1689100,86.809998
2015-05-22,90.760002,91.419998,89.940002,90.32,860900,90.32
2015-05-21,87.68,91.019997,87.239998,90.50,934300,90.50
2015-05-20,88.550003,88.949997,86.900002,88.050003,984600,88.050003
2015-05-19,87.589996,89.019997,86.370003,88.290001,1380000,88.290001
2015-05-18,84.330002,87.779999,84.220001,87.150002,911800,87.150002
2015-05-15,84.00,84.360001,82.650002,84.300003,1012800,84.300003
2015-05-14,82.830002,83.639999,82.50,83.639999,925200,83.639999
2015-05-13,81.269997,82.110001,80.339996,81.970001,1004500,81.970001
2015-05-12,78.970001,80.940002,77.870003,80.550003,731000,80.550003
2015-05-11,82.239998,82.50,80.190002,80.199997,882600,80.199997
2015-05-08,81.419998,82.699997,80.839996,82.449997,1479900,82.449997
2015-05-07,77.349998,79.00,76.339996,78.339996,1540400,78.339996
2015-05-06,79.970001,80.300003,75.110001,77.730003,1549100,77.730003
2015-05-05,81.370003,82.050003,78.959999,79.050003,1202800,79.050003
2015-05-04,82.57,83.230003,80.940002,81.870003,847600,81.870003
2015-05-01,79.400002,82.089996,79.239998,81.959999,1081300,81.959999
2015-04-30,79.400002,80.190002,76.599998,78.18,1208600,78.18
2015-04-29,80.599998,82.160004,79.059998,80.400002,1177300,80.400002
2015-04-28,79.309998,82.699997,77.120003,82.669998,1282400,82.669998
2015-04-27,83.07,83.25,79.279999,79.919998,848500,79.919998
2015-04-24,82.019997,82.519997,81.290001,82.309998,689900,82.309998
2015-04-23,80.199997,82.220001,79.830002,81.510002,1021000,81.510002
2015-04-22,80.290001,81.07,78.75,80.739998,1019200,80.739998
2015-04-21,80.800003,81.07,78.959999,79.809998,1036700,79.809998
2015-04-20,78.75,80.300003,78.360001,79.879997,892000,79.879997
2015-04-17,77.400002,77.790001,75.00,77.190002,1747100,77.190002
2015-04-16,78.040001,80.720001,77.739998,80.010002,869800,80.010002
2015-04-15,77.760002,79.230003,77.599998,78.449997,859500,78.449997
2015-04-14,75.199997,77.400002,74.580002,76.75,1036400,76.75
2015-04-13,79.150002,79.959999,75.279999,75.910004,1296100,75.910004
2015-04-10,75.459999,78.339996,75.43,78.339996,1327700,78.339996
2015-04-09,72.800003,75.00,71.910004,74.860001,1244600,74.860001
2015-04-08,71.440002,72.559998,71.059998,72.440002,1017000,72.440002
2015-04-07,71.440002,72.18,71.040001,71.120003,622800,71.120003
2015-04-06,68.730003,71.489998,68.419998,70.989998,875400,70.989998
2015-04-02,68.50,69.599998,68.139999,69.440002,1240900,69.440002
2015-04-01,67.82,68.099998,65.839996,68.019997,1164100,68.019997
2015-03-31,69.470001,69.660004,67.57,68.040001,1140000,68.040001
2015-03-30,69.25,70.099998,69.110001,69.739998,1326200,69.739998
2015-03-27,66.889999,67.949997,66.650002,67.730003,1167200,67.730003
2015-03-26,65.00,67.300003,64.360001,66.900002,1714400,66.900002
2015-03-25,69.760002,70.150002,66.169998,66.360001,1706600,66.360001
2015-03-24,69.110001,70.769997,68.650002,69.480003,1117400,69.480003
2015-03-23,68.419998,69.93,68.330002,69.199997,1014300,69.199997
2015-03-20,67.620003,69.919998,67.230003,67.980003,2582800,67.980003
2015-03-19,65.910004,67.07,65.139999,66.860001,1373300,66.860001
2015-03-18,63.810001,67.470001,63.290001,66.989998,1959700,66.989998
2015-03-17,62.970001,64.360001,62.48,64.169998,1079400,64.169998
2015-03-16,63.209999,64.459999,63.00,63.860001,1339500,63.860001
2015-03-13,63.66,63.900002,60.709999,62.380001,1797600,62.380001
2015-03-12,61.369999,63.990002,61.259998,63.84,1299300,63.84
2015-03-11,61.540001,61.740002,59.799999,60.259998,1387900,60.259998
2015-03-10,62.040001,62.48,60.939999,61.799999,1607800,61.799999
2015-03-09,63.41,64.50,63.00,63.880001,1182000,63.880001
2015-03-06,64.959999,65.919998,62.619999,62.98,2210800,62.98
2015-03-05,65.589996,66.059998,64.580002,65.93,1424400,65.93
2015-03-04,64.07,65.25,62.619999,65.139999,1293100,65.139999
2015-03-03,65.779999,66.089996,63.220001,64.980003,1415300,64.980003
2015-03-02,64.620003,66.489998,64.400002,66.459999,1351200,66.459999
2015-02-27,64.050003,65.300003,63.400002,64.330002,1461800,64.330002
2015-02-26,63.43,64.779999,62.189999,63.93,1638000,63.93
2015-02-25,63.560001,66.150002,62.529999,63.220001,1962700,63.220001
2015-02-24,61.369999,64.040001,61.299999,63.720001,1375500,63.720001
2015-02-23,60.75,61.419998,60.310001,61.119999,1152800,61.119999
2015-02-20,58.119999,61.84,57.709999,61.419998,2136800,61.419998
2015-02-19,57.380001,59.389999,57.240002,59.389999,1346000,59.389999
2015-02-18,56.84,58.23,56.740002,57.950001,1010900,57.950001
2015-02-17,57.169998,58.00,56.720001,57.560001,983400,57.560001
2015-02-13,57.259998,58.00,56.189999,57.740002,2358600,57.740002
2015-02-12,55.00,57.290001,54.759998,57.009998,1849800,57.009998
2015-02-11,53.439999,53.91,52.709999,53.630001,1890700,53.630001
2015-02-10,53.259998,54.330002,52.299999,54.009998,1850700,54.009998
2015-02-09,51.349998,52.299999,50.889999,52.060001,2759400,52.060001
2015-02-06,55.34,55.66,51.099998,52.32,2903300,52.32
2015-02-05,53.34,54.970001,53.310001,54.619999,1821300,54.619999
2015-02-04,53.52,55.200001,52.48,52.810001,2430600,52.810001
2015-02-03,52.709999,54.48,52.200001,54.380001,2859100,54.380001
2015-02-02,50.779999,51.869999,48.509998,51.869999,5080000,51.869999
2015-01-30,52.709999,53.880001,48.630001,48.849998,5408700,48.849998
2015-01-29,52.919998,54.919998,51.080002,54.52,4366700,54.52
2015-01-28,59.990002,60.049999,52.610001,53.259998,4013900,53.259998
2015-01-27,57.919998,60.279999,57.27,58.299999,3296400,58.299999
2015-01-26,59.060001,61.279999,57.919998,61.23,1696800,61.23
2015-01-23,59.310001,61.02,58.310001,58.599998,1947000,58.599998
2015-01-22,58.060001,60.220001,55.860001,60.169998,2449100,60.169998
2015-01-21,53.32,56.560001,52.580002,56.490002,3136200,56.490002
2015-01-20,55.099998,55.139999,52.119999,53.919998,3756100,53.919998
2015-01-16,52.299999,54.049999,51.279999,53.419998,3580200,53.419998
2015-01-15,54.759998,55.50,52.259998,52.48,3985600,52.48
2015-01-14,52.529999,54.349998,52.00,54.099998,4784700,54.099998
2015-01-13,58.049999,58.75,53.639999,55.119999,3671100,55.119999
2015-01-12,59.080002,59.279999,55.259998,56.759998,3021500,56.759998
2015-01-09,62.709999,62.799999,59.07,59.66,2672300,59.66
2015-01-08,60.50,62.32,60.330002,61.939999,2248400,61.939999
2015-01-07,58.189999,59.080002,56.939999,58.32,2599500,58.32
2015-01-06,58.220001,58.950001,54.450001,56.48,5629300,56.48
2015-01-05,60.619999,60.860001,56.900002,57.959999,4156800,57.959999
2015-01-02,63.380001,64.040001,58.73,62.27,4062400,62.27
2014-12-31,66.919998,67.209999,60.009998,61.16,3167600,61.16
2014-12-30,67.260002,68.199997,66.25,66.629997,1147300,66.629997
2014-12-29,67.730003,68.900002,67.370003,68.330002,1180600,68.330002
2014-12-26,68.870003,69.370003,67.870003,68.220001,875000,68.220001
2014-12-24,69.160004,69.269997,68.300003,68.879997,534700,68.879997
2014-12-23,68.900002,68.900002,67.00,68.370003,1086500,68.370003
2014-12-22,66.989998,68.510002,66.599998,68.50,1307600,68.50
2014-12-19,65.080002,66.239998,64.07,65.32,2311500,65.32
2014-12-18,65.970001,66.150002,63.00,64.849998,2631100,64.849998
2014-12-17,56.59,63.060001,56.580002,62.830002,4467900,62.830002
2014-12-16,58.990002,63.970001,57.450001,57.57,4730900,57.57
2014-12-15,61.810001,63.32,58.099998,60.360001,5154000,60.360001
2014-12-12,59.580002,62.59,58.66,59.00,5955600,59.00
2014-12-11,67.199997,69.860001,62.349998,62.560001,2428100,62.560001
2014-12-10,72.919998,73.260002,66.599998,66.839996,2609800,66.839996
2014-12-09,71.459999,74.970001,70.190002,74.480003,1943600,74.480003
2014-12-08,78.120003,79.32,74.510002,75.419998,1380100,75.419998
2014-12-05,78.50,79.860001,77.889999,78.540001,1129000,78.540001
2014-12-04,76.379997,78.00,74.980003,77.279999,987300,77.279999
2014-12-03,76.949997,77.669998,76.440002,77.379997,1019100,77.379997
2014-12-02,72.410004,76.279999,72.410004,76.199997,935000,76.199997
2014-12-01,74.00,74.18,71.669998,72.379997,1215400,72.379997
2014-11-28,77.309998,77.860001,75.32,75.599998,500200,75.599998
2014-11-26,76.279999,77.879997,76.199997,77.699997,441900,77.699997
2014-11-25,76.199997,76.639999,75.300003,76.50,730100,76.50
2014-11-24,74.989998,75.959999,74.660004,75.889999,856400,75.889999
2014-11-21,75.040001,75.080002,73.660004,74.339996,1181600,74.339996
2014-11-20,70.760002,73.190002,70.669998,72.870003,724700,72.870003
2014-11-19,72.940002,73.300003,71.480003,72.110001,874300,72.110001
2014-11-18,73.099998,74.769997,73.019997,73.959999,673200,73.959999
2014-11-17,71.790001,73.370003,71.279999,72.599998,830600,72.599998
2014-11-14,72.339996,72.739998,70.970001,72.50,837200,72.50
2014-11-13,73.220001,74.239998,70.620003,72.720001,1565600,72.720001
2014-11-12,72.739998,74.370003,72.599998,73.620003,644100,73.620003
2014-11-11,74.860001,75.230003,73.029999,74.580002,1152700,74.580002
2014-11-10,72.099998,75.029999,71.940002,74.480003,1172000,74.480003
2014-11-07,70.860001,71.900002,69.949997,71.800003,1538300,71.800003
2014-11-06,69.43,71.080002,68.089996,70.779999,1424900,70.779999
2014-11-05,69.419998,69.440002,67.760002,69.059998,1336400,69.059998
2014-11-04,67.18,68.360001,65.330002,68.160004,1440500,68.160004
2014-11-03,68.839996,69.239998,67.00,67.68,1420000,67.68
2014-10-31,69.25,69.260002,67.690002,68.82,1587600,68.82
2014-10-30,65.93,68.410004,64.879997,67.059998,1825000,67.059998
2014-10-29,68.32,68.709999,65.260002,67.379997,2969300,67.379997
2014-10-28,65.32,68.620003,65.169998,68.580002,2011400,68.580002
2014-10-27,62.290001,64.589996,61.099998,64.300003,1979300,64.300003
2014-10-24,62.740002,63.82,59.200001,63.43,2411600,63.43
2014-10-23,63.00,64.400002,61.759998,62.759998,2843800,62.759998
2014-10-22,64.599998,65.419998,58.669998,59.040001,3642400,59.040001
2014-10-21,61.91,64.529999,61.50,64.230003,2602800,64.230003
2014-10-20,55.27,59.919998,54.959999,59.799999,3742100,59.799999
2014-10-17,56.900002,57.779999,54.50,55.509998,5076900,55.509998
2014-10-16,48.720001,54.400002,48.490002,53.259998,9122600,53.259998
2014-10-15,52.279999,55.900002,48.290001,55.59,11595400,55.59
2014-10-14,57.099998,59.650002,54.380001,56.709999,5187500,56.709999
2014-10-13,63.400002,64.459999,55.849998,56.349998,5108800,56.349998
2014-10-10,69.900002,71.32,62.400002,62.459999,4180300,62.459999
2014-10-09,76.360001,76.82,70.010002,70.239998,3815400,70.239998
2014-10-08,71.25,77.669998,70.540001,77.440002,2608500,77.440002
2014-10-07,75.18,75.400002,71.540001,71.620003,2096000,71.620003
2014-10-06,80.160004,80.940002,76.620003,77.050003,1443800,77.050003
2014-10-03,76.440002,79.18,75.980003,78.419998,1731400,78.419998
2014-10-02,72.839996,75.260002,70.879997,73.940002,1969100,73.940002
2014-10-01,74.980003,75.120003,71.419998,73.379997,2436800,73.379997
2014-09-30,75.639999,77.07,74.419998,74.940002,1434900,74.940002
2014-09-29,75.629997,78.059998,74.699997,76.080002,1636000,76.080002
2014-09-26,77.879997,80.75,77.50,79.900002,1013500,79.900002
2014-09-25,82.720001,82.720001,76.010002,77.25,2179400,77.25
2014-09-24,81.379997,83.589996,80.599998,83.519997,832500,83.519997
2014-09-23,81.910004,83.540001,80.900002,81.00,1309600,81.00
2014-09-22,86.089996,86.25,83.410004,84.120003,1011800,84.120003
2014-09-19,88.029999,88.529999,86.00,87.139999,956700,87.139999
2014-09-18,86.629997,87.300003,86.129997,87.190002,500800,87.190002
2014-09-17,85.580002,87.720001,84.760002,85.949997,1426700,85.949997
2014-09-16,80.419998,85.449997,80.290001,85.199997,1166600,85.199997
2014-09-15,83.050003,83.050003,80.769997,81.290001,687900,81.290001
2014-09-12,85.010002,85.190002,82.00,83.43,1184600,83.43
2014-09-11,83.540001,85.349998,83.209999,85.290001,786600,85.290001
2014-09-10,84.400002,85.440002,82.739998,85.050003,635800,85.050003
2014-09-09,86.260002,86.389999,83.970001,84.459999,683400,84.459999
2014-09-08,86.699997,87.169998,85.790001,86.839996,483800,86.839996
2014-09-05,85.739998,87.160004,84.330002,87.010002,481200,87.010002
2014-09-04,86.040001,87.190002,84.360001,85.290001,452600,85.290001
2014-09-03,85.889999,85.889999,84.50,85.449997,373200,85.449997
2014-09-02,85.029999,85.459999,83.769997,84.459999,420600,84.459999
2014-08-29,85.470001,85.660004,84.07,85.029999,457100,85.029999
2014-08-28,83.43,85.239998,83.160004,84.470001,570300,84.470001
2014-08-27,86.330002,86.639999,85.110001,85.910004,466300,85.910004
2014-08-26,87.25,87.419998,86.139999,86.43,437500,86.43
2014-08-25,87.400002,87.760002,86.580002,87.25,683500,87.25
2014-08-22,86.309998,86.940002,84.550003,86.419998,1171400,86.419998
2014-08-21,86.07,86.419998,85.029999,86.07,945700,86.07
2014-08-20,85.699997,86.650002,84.540001,86.279999,969400,86.279999
2014-08-19,87.139999,87.410004,86.349998,86.940002,819500,86.940002
