Date,Open,High,Low,Close,Volume,Adj Close
2014-06-19,2.70,2.84,2.63,2.80,17444900,2.80
2014-06-18,2.57,2.73,2.57,2.70,6522600,2.70
2014-06-17,2.66,2.67,2.58,2.62,3944700,2.62
2014-06-16,2.60,2.69,2.52,2.62,12011900,2.62
2014-06-13,2.60,2.63,2.54,2.58,12882700,2.58
2014-06-12,3.00,3.03,2.59,2.59,29291600,2.59
2014-06-11,2.98,3.09,2.95,3.05,7821400,3.05
2014-06-10,2.93,3.05,2.90,3.02,16267000,3.02
2014-06-09,2.76,2.85,2.70,2.82,6527000,2.82
2014-06-06,2.75,2.79,2.69,2.70,8787300,2.70
2014-06-05,2.79,2.96,2.70,2.78,17080800,2.78
2014-06-04,2.94,2.94,2.84,2.85,5373400,2.85
2014-06-03,2.85,2.93,2.82,2.92,5859200,2.92
2014-06-02,3.07,3.08,2.90,2.91,4737900,2.91
2014-05-30,3.11,3.16,2.96,3.01,7628900,3.01
2014-05-29,2.90,3.08,2.84,2.98,12247200,2.98
2014-05-28,3.09,3.11,2.89,2.93,16698900,2.93
2014-05-27,3.31,3.31,3.12,3.18,5160600,3.18
2014-05-23,3.38,3.47,3.35,3.36,8630100,3.36
2014-05-22,3.24,3.50,3.18,3.44,18498200,3.44
2014-05-21,3.12,3.24,3.09,3.21,4090100,3.21
2014-05-20,3.20,3.22,3.05,3.10,6399400,3.10
2014-05-19,3.22,3.27,3.13,3.25,10387100,3.25
2014-05-16,3.35,3.38,3.30,3.37,3689300,3.37
2014-05-15,3.53,3.60,3.16,3.31,14620000,3.31
2014-05-14,3.47,3.57,3.42,3.46,10117700,3.46
2014-05-13,3.37,3.55,3.34,3.49,12511700,3.49
2014-05-12,3.28,3.37,3.25,3.36,14342200,3.36
2014-05-09,3.11,3.20,3.11,3.14,14909500,3.14
2014-05-08,2.81,3.07,2.81,3.05,17173500,3.05
2014-05-07,2.70,2.82,2.69,2.75,5201300,2.75
2014-05-06,2.71,2.73,2.66,2.66,5927900,2.66
2014-05-05,2.83,2.88,2.80,2.85,3933000,2.85
2014-05-02,2.76,2.90,2.76,2.86,6246300,2.86
2014-05-01,2.69,2.84,2.67,2.82,9290800,2.82
2014-04-30,2.73,2.76,2.60,2.69,5159700,2.69
2014-04-29,2.73,2.75,2.61,2.62,8782200,2.62
2014-04-28,2.78,2.79,2.66,2.74,8298400,2.74
2014-04-25,2.90,2.98,2.89,2.95,8147000,2.95
2014-04-24,2.72,2.89,2.69,2.87,11345300,2.87
2014-04-23,2.74,2.81,2.71,2.78,7775400,2.78
2014-04-22,2.81,2.83,2.75,2.76,6739500,2.76
2014-04-21,2.78,2.87,2.73,2.84,8298300,2.84
2014-04-17,3.26,3.31,2.80,2.82,32236100,2.82
2014-04-16,3.18,3.23,3.14,3.22,3829300,3.22
2014-04-15,3.09,3.22,3.02,3.15,7222100,3.15
2014-04-14,3.19,3.20,3.13,3.16,6031500,3.16
2014-04-11,3.02,3.08,2.99,3.04,5240700,3.04
2014-04-10,3.23,3.26,2.89,3.04,29991400,3.04
2014-04-09,3.28,3.29,3.12,3.16,10010500,3.16
2014-04-08,3.28,3.29,3.20,3.23,10436000,3.23
2014-04-07,3.31,3.40,3.27,3.37,19548100,3.37
2014-04-04,3.43,3.50,3.37,3.49,9610300,3.49
2014-04-03,3.52,3.65,3.36,3.47,19175100,3.47
2014-04-02,3.71,3.76,3.58,3.65,8941900,3.65
2014-04-01,3.75,3.89,3.71,3.87,12272300,3.87
2014-03-31,3.62,3.72,3.59,3.62,16811000,3.62
2014-03-28,3.31,3.41,3.29,3.40,22819700,3.40
2014-03-27,3.55,3.59,3.26,3.36,28136000,3.36
2014-03-26,3.67,3.74,3.56,3.66,7020400,3.66
2014-03-25,3.67,3.72,3.55,3.60,15651800,3.60
2014-03-24,3.95,4.02,3.90,3.93,7625100,3.93
2014-03-21,3.90,3.97,3.86,3.89,14218000,3.89
2014-03-20,3.67,3.81,3.61,3.74,15272100,3.74
2014-03-19,3.63,3.67,3.52,3.55,5818900,3.55
2014-03-18,3.54,3.63,3.52,3.60,6406300,3.60
2014-03-17,3.43,3.51,3.39,3.49,14136000,3.49
2014-03-14,3.72,3.80,3.65,3.67,10486900,3.67
2014-03-13,3.70,3.85,3.64,3.77,32249300,3.77
2014-03-12,3.58,3.60,3.46,3.53,26634400,3.53
2014-03-11,3.36,3.40,3.26,3.36,10092300,3.36
2014-03-10,3.34,3.44,3.23,3.26,18551200,3.26
2014-03-07,3.22,3.42,3.22,3.32,13088200,3.32
2014-03-06,3.45,3.53,3.16,3.26,33093600,3.26
2014-03-05,3.42,3.59,3.28,3.44,22084300,3.44
2014-03-04,3.39,3.62,3.25,3.36,31347900,3.36
2014-03-03,3.37,3.75,3.29,3.67,14766900,3.67
2014-02-28,3.52,3.59,3.30,3.42,21446100,3.42
2014-02-27,3.67,3.77,3.53,3.74,29822000,3.74
2014-02-26,3.53,3.66,3.42,3.61,37688600,3.61
2014-02-25,3.56,3.56,3.10,3.35,45320900,3.35
2014-02-24,2.78,3.47,2.75,3.22,51077000,3.22
2014-02-21,2.94,3.16,2.79,2.81,45920800,2.81
2014-02-20,3.03,3.18,2.90,3.11,33902500,3.11
2014-02-19,3.13,3.17,2.87,3.07,50750500,3.07
2014-02-18,3.47,3.51,3.33,3.39,29351400,3.39
2014-02-14,3.57,3.86,3.51,3.83,21963000,3.83
2014-02-13,3.89,3.97,3.63,3.71,26912100,3.71
2014-02-12,3.91,4.09,3.71,4.04,15651500,4.04
2014-02-11,4.31,4.38,3.84,3.86,18324000,3.86
2014-02-10,4.26,4.67,4.13,4.60,20378800,4.60
2014-02-07,4.03,4.23,3.71,4.14,23568800,4.14
2014-02-06,3.37,3.88,3.28,3.60,24131500,3.60
2014-02-05,2.81,3.65,2.74,3.38,37347700,3.38
2014-02-04,3.41,3.50,2.98,3.13,39580400,3.13
2014-02-03,4.36,4.44,4.10,4.16,10054400,4.16
2014-01-31,4.15,4.66,4.10,4.24,25921900,4.24
2014-01-30,3.70,4.23,3.47,4.20,29277300,4.20
2014-01-29,4.52,4.61,3.29,3.29,38831300,3.29
2014-01-28,5.36,5.36,4.63,4.79,13786400,4.79
2014-01-27,5.01,5.67,4.85,5.39,19852200,5.39
2014-01-24,5.76,5.88,4.57,4.76,29597300,4.76
2014-01-23,6.13,6.82,6.00,6.31,11399700,6.31
2014-01-22,6.91,7.04,6.49,6.60,14361500,6.60
2014-01-21,7.63,7.90,7.55,7.60,5704000,7.60
2014-01-17,8.16,8.33,7.89,8.32,5329000,8.32
2014-01-16,7.26,8.03,7.26,7.91,16040800,7.91
2014-01-15,7.74,8.15,7.57,8.11,4867700,8.11
2014-01-14,8.09,8.30,7.84,7.96,5997400,7.96
2014-01-13,8.82,8.94,8.29,8.31,6108900,8.31
2014-01-10,10.24,10.25,9.65,9.86,3441300,9.86
2014-01-09,9.41,10.40,9.18,10.03,4951600,10.03
2014-01-08,8.55,9.07,8.40,9.05,2668800,9.05
2014-01-07,7.94,8.75,7.88,8.39,4741900,8.39
2014-01-06,8.39,8.73,8.27,8.51,1289800,8.51
2014-01-03,8.65,9.06,8.02,8.36,3073200,8.36
2014-01-02,8.50,8.73,8.34,8.53,1857300,8.53
2013-12-31,8.35,9.00,8.33,8.84,3665800,8.84
2013-12-30,7.79,8.04,7.71,7.91,2102400,7.91
2013-12-27,8.03,8.39,7.90,8.39,3783800,8.39
2013-12-26,7.88,8.01,7.54,7.71,2039800,7.71
2013-12-24,7.70,7.92,7.64,7.71,1397100,7.71
2013-12-23,7.41,7.56,7.31,7.45,2006900,7.45
2013-12-20,7.83,7.88,7.52,7.73,3578100,7.73
2013-12-19,8.48,8.69,7.64,7.80,9609800,7.80
2013-12-18,8.80,9.05,8.68,8.91,1246800,8.91
2013-12-17,9.13,9.43,8.62,8.92,4278700,8.92
2013-12-16,9.05,9.15,8.75,9.07,3858500,9.07
2013-12-13,8.49,8.61,8.09,8.41,2261900,8.41
2013-12-12,8.31,8.92,8.22,8.51,5349700,8.51
2013-12-11,9.42,9.53,8.70,8.72,3399500,8.72
2013-12-10,9.17,9.64,9.14,9.33,2413600,9.33
2013-12-09,9.75,9.85,9.33,9.41,2244900,9.41
2013-12-06,9.96,10.38,9.69,10.20,1896200,10.20
2013-12-05,11.48,11.50,10.11,10.17,4429900,10.17
2013-12-04,11.42,11.73,11.26,11.66,860000,11.66
2013-12-03,11.62,11.83,11.22,11.66,1143600,11.66
2013-12-02,12.12,12.17,11.43,11.68,1119800,11.68
2013-11-29,12.14,12.23,11.79,12.09,717800,12.09
2013-11-27,12.64,12.69,12.13,12.25,1350500,12.25
2013-11-26,12.81,13.42,12.54,12.64,961300,12.64
2013-11-25,12.65,13.27,12.60,12.80,864400,12.80
2013-11-22,13.31,13.42,13.02,13.10,759700,13.10
2013-11-21,13.98,14.33,13.55,14.02,883200,14.02
2013-11-20,14.65,15.13,14.21,14.30,590800,14.30
2013-11-19,14.89,15.79,14.82,15.76,414000,15.76
2013-11-18,14.37,15.00,14.21,14.94,396700,14.94
2013-11-15,14.84,15.12,14.40,14.55,605800,14.55
2013-11-14,16.32,16.549999,14.88,15.04,966800,15.04
2013-11-13,15.14,15.71,14.83,15.60,369500,15.60
2013-11-12,14.92,15.06,14.56,14.71,553700,14.71
2013-11-11,15.45,15.93,15.37,15.59,144100,15.59
2013-11-08,16.01,16.02,15.35,15.59,266600,15.59
2013-11-07,15.20,16.50,15.02,16.27,579800,16.27
2013-11-06,16.809999,16.98,15.84,16.469999,365600,16.469999
2013-11-05,17.67,17.790001,16.73,16.790001,466500,16.790001
2013-11-04,17.530001,17.83,17.27,17.32,372100,17.32
2013-11-01,16.23,16.43,16.030001,16.280001,358200,16.280001
2013-10-31,14.99,15.80,14.96,15.48,618100,15.48
2013-10-30,14.70,15.13,14.57,14.93,390800,14.93
2013-10-29,14.72,15.13,14.39,14.79,650000,14.79
2013-10-28,14.25,14.59,14.09,14.49,928000,14.49
2013-10-25,13.40,13.45,12.82,12.90,673100,12.90
2013-10-24,14.36,14.60,13.55,13.63,795800,13.63
2013-10-23,13.94,14.05,13.63,13.83,352400,13.83
2013-10-22,13.70,14.24,13.23,14.04,1138800,14.04
2013-10-21,12.32,13.39,12.27,13.22,803600,13.22
2013-10-18,12.68,12.98,12.12,12.29,617800,12.29
2013-10-17,12.57,12.63,12.30,12.31,531300,12.31
2013-10-16,11.61,12.33,11.37,12.28,998000,12.28
2013-10-15,11.67,12.07,11.59,11.82,748800,11.82
2013-10-14,11.64,12.21,11.62,11.72,854100,11.72
2013-10-11,12.23,12.25,11.97,12.01,713400,12.01
2013-10-10,12.31,12.57,11.87,12.45,1282600,12.45
2013-10-09,12.77,12.99,12.61,12.87,458800,12.87
2013-10-08,12.83,12.91,12.46,12.60,1536500,12.60
2013-10-07,13.79,14.00,13.25,13.53,1962700,13.53
2013-10-04,14.92,15.40,14.79,15.04,170900,15.04
2013-10-03,14.64,15.31,14.61,15.13,783900,15.13
2013-10-02,13.65,14.75,13.62,14.69,526400,14.69
2013-10-01,14.03,14.18,13.39,13.92,607700,13.92
2013-09-30,14.80,15.12,14.40,14.59,543300,14.59
2013-09-27,14.80,14.84,13.97,14.11,708300,14.11
2013-09-26,15.12,15.73,14.23,14.41,1340800,14.41
2013-09-25,14.27,14.73,14.03,14.58,461500,14.58
2013-09-24,13.60,14.57,13.60,14.37,686100,14.37
2013-09-23,12.88,13.32,12.64,13.26,637900,13.26
2013-09-20,12.54,12.71,12.35,12.43,412800,12.43
2013-09-19,11.99,12.55,11.25,12.23,870900,12.23
2013-09-18,12.15,12.55,12.02,12.12,534700,12.12
2013-09-17,11.72,12.11,11.71,12.04,534000,12.04
2013-09-16,12.73,12.74,11.87,12.00,1444700,12.00
2013-09-13,13.21,13.23,12.46,12.63,847500,12.63
2013-09-12,13.94,14.00,12.75,12.96,1211700,12.96
2013-09-11,13.73,14.25,13.25,13.83,487800,13.83
2013-09-10,13.63,14.08,13.58,13.65,426100,13.65
2013-09-09,13.54,13.93,13.21,13.35,474200,13.35
2013-09-06,14.10,14.41,13.90,14.29,281600,14.29
2013-09-05,12.45,13.92,12.37,13.73,705500,13.73
2013-09-04,12.85,13.09,12.64,12.73,390500,12.73
2013-09-03,12.96,13.18,12.70,12.85,952700,12.85
2013-08-30,13.57,13.95,13.27,13.49,508300,13.49
2013-08-29,13.25,14.65,13.06,13.42,1080600,13.42
2013-08-28,14.23,14.62,13.79,13.87,665300,13.87
2013-08-27,14.87,14.94,13.85,13.88,511700,13.88
2013-08-26,14.08,14.63,14.08,14.32,230500,14.32
2013-08-23,14.31,14.65,14.20,14.55,337100,14.55
2013-08-22,14.60,14.62,13.80,14.09,545500,14.09
2013-08-21,14.83,15.07,14.79,14.97,175000,14.97
2013-08-20,14.87,15.40,14.65,15.30,270000,15.30
2013-08-19,14.72,15.27,14.56,15.25,465500,15.25
2013-08-16,16.299999,16.469999,16.120001,16.43,234000,16.43
2013-08-15,17.17,17.17,15.69,15.77,508000,15.77
2013-08-14,16.85,16.98,16.40,16.84,283000,16.84
2013-08-13,17.99,18.08,17.219999,17.35,283600,17.35
2013-08-12,17.25,17.58,16.59,17.469999,663000,17.469999
2013-08-09,17.74,19.02,17.35,18.82,450400,18.82
2013-08-08,18.60,20.52,17.26,17.49,916300,17.49
2013-08-07,18.110001,18.68,18.110001,18.549999,525000,18.549999
2013-08-06,17.09,17.59,17.02,17.530001,327400,17.530001
2013-08-05,17.02,17.59,16.809999,17.10,472700,17.10
2013-08-02,16.40,17.10,16.27,17.030001,437700,17.030001
2013-08-01,15.76,17.07,15.73,16.41,1089200,16.41
2013-07-31,15.43,15.98,15.35,15.73,556100,15.73
2013-07-30,15.41,16.01,15.13,15.65,636400,15.65
2013-07-29,15.52,15.83,15.04,15.11,2037100,15.11
2013-07-26,13.64,14.31,13.64,14.06,813900,14.06
2013-07-25,12.33,13.34,12.20,13.20,788800,13.20
2013-07-24,12.39,12.80,11.95,12.65,474400,12.65
2013-07-23,12.29,12.49,12.15,12.36,629700,12.36
2013-07-22,13.25,13.36,12.88,12.88,759100,12.88
2013-07-19,12.15,12.26,11.80,11.98,573200,11.98
2013-07-18,13.16,13.38,11.55,11.85,2338800,11.85
2013-07-17,13.61,14.08,13.57,13.85,542700,13.85
2013-07-16,13.80,13.93,12.92,13.29,810300,13.29
2013-07-15,13.67,14.81,13.30,13.45,1241400,13.45
2013-07-12,13.53,13.80,13.18,13.71,968300,13.71
2013-07-11,13.88,14.46,13.13,14.01,829700,14.01
2013-07-10,12.87,13.77,12.86,13.41,494200,13.41
2013-07-09,13.15,13.88,13.03,13.52,222300,13.52
2013-07-08,12.89,13.11,12.47,12.91,802200,12.91
2013-07-05,14.30,14.62,14.13,14.22,613000,14.22
2013-07-03,14.57,14.70,13.71,14.07,433800,14.07
2013-07-02,14.42,14.58,13.71,13.82,614300,13.82
2013-07-01,14.62,15.23,14.40,14.72,954000,14.72
2013-06-28,14.78,15.37,14.36,14.74,1205200,14.74
2013-06-27,13.40,14.95,13.15,14.60,1544200,14.60
2013-06-26,13.45,13.75,12.93,13.05,376300,13.05
2013-06-25,13.01,13.84,12.99,13.63,1047500,13.63
2013-06-24,12.50,12.96,12.31,12.85,612800,12.85
2013-06-21,11.85,12.60,11.80,12.35,625200,12.35
2013-06-20,11.49,11.96,11.18,11.61,658500,11.61
2013-06-19,10.96,11.11,10.79,11.00,426000,11.00
2013-06-18,11.52,11.80,11.06,11.42,582500,11.42
2013-06-17,12.25,12.31,11.50,11.63,607200,11.63
2013-06-14,12.70,13.18,12.68,13.07,502400,13.07
2013-06-13,13.24,13.29,12.05,12.38,1016300,12.38
2013-06-12,13.15,13.19,12.67,12.79,412000,12.79
2013-06-11,12.91,13.39,12.83,13.34,547400,13.34
2013-06-10,12.22,12.81,11.97,12.60,761600,12.60
2013-06-07,12.31,12.36,12.11,12.31,924500,12.31
2013-06-06,11.49,12.37,11.26,12.03,1893300,12.03
2013-06-05,11.07,11.08,10.80,10.91,364500,10.91
2013-06-04,10.97,11.00,10.73,10.97,157800,10.97
2013-06-03,11.00,11.16,10.62,10.98,428000,10.98
2013-05-31,10.67,11.09,10.51,11.02,864300,11.02
2013-05-30,9.92,10.82,9.60,10.69,1202200,10.69
2013-05-29,9.74,10.07,9.59,9.73,619400,9.73
2013-05-28,9.48,9.58,9.18,9.44,895900,9.44
2013-05-24,8.97,9.10,8.94,9.00,513700,9.00
2013-05-23,9.49,9.53,8.82,8.91,1337900,8.91
2013-05-22,9.43,9.57,9.30,9.41,331400,9.41
2013-05-21,9.56,9.61,9.20,9.32,845600,9.32
2013-05-20,9.66,10.22,9.64,10.09,687400,10.09
2013-05-17,11.33,11.33,10.01,10.30,1048300,10.30
2013-05-16,10.62,11.50,10.37,11.29,1588000,11.29
2013-05-15,10.39,10.58,10.30,10.32,632800,10.32
2013-05-14,10.99,11.13,10.69,10.79,980600,10.79
2013-05-13,11.31,11.67,11.10,11.52,879600,11.52
2013-05-10,11.14,11.69,10.93,11.65,664000,11.65
2013-05-09,11.27,11.88,10.77,11.14,1606600,11.14
2013-05-08,11.19,11.47,11.01,11.07,644700,11.07
2013-05-07,11.08,11.63,10.99,11.44,1021100,11.44
2013-05-06,10.91,11.08,10.53,10.74,974400,10.74
2013-05-03,10.76,10.95,10.42,10.50,1520200,10.50
2013-05-02,8.98,10.79,8.98,10.53,3385000,10.53
2013-05-01,8.56,8.98,8.20,8.93,1032800,8.93
2013-04-30,8.59,8.93,8.51,8.82,1146700,8.82
2013-04-29,9.13,9.19,8.52,8.60,1778000,8.60
2013-04-26,9.96,10.62,9.46,9.54,1576200,9.54
2013-04-25,9.93,10.01,9.15,9.94,2090200,9.94
2013-04-24,9.12,9.85,9.12,9.77,992200,9.77
2013-04-23,9.12,9.45,8.86,9.43,1028700,9.43
2013-04-22,8.95,9.25,8.92,9.17,1601300,9.17
2013-04-19,8.61,8.68,8.37,8.42,1273500,8.42
2013-04-18,9.81,10.06,8.32,8.38,3253000,8.38
2013-04-17,9.91,10.21,9.71,9.81,653600,9.81
2013-04-16,10.21,10.70,9.93,9.99,1374100,9.99
2013-04-15,9.52,10.40,9.47,10.20,1259000,10.20
2013-04-12,9.82,9.96,9.48,9.54,1229500,9.54
2013-04-11,10.69,10.98,9.92,10.16,1641500,10.16
2013-04-10,10.61,10.82,10.08,10.69,1446500,10.69
2013-04-09,10.90,11.34,10.89,11.15,1225200,11.15
2013-04-08,10.23,11.03,10.05,10.73,1160800,10.73
2013-04-05,11.10,11.34,10.39,10.43,2597100,10.43
2013-04-04,12.30,12.89,11.81,12.10,1116800,12.10
2013-04-03,12.06,12.54,11.93,12.49,682900,12.49
2013-04-02,11.87,12.10,11.69,11.97,774100,11.97
2013-04-01,11.90,11.92,11.30,11.36,767600,11.36
2013-03-28,11.28,11.85,10.76,11.50,1554400,11.50
2013-03-27,11.28,11.41,10.78,10.95,1148500,10.95
2013-03-26,12.53,12.71,11.73,11.77,905200,11.77
2013-03-25,11.76,12.80,11.71,12.71,714500,12.71
2013-03-22,11.53,12.29,11.50,12.10,847700,12.10
